order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_sk,purchase_date_id,approved_date_id,delivered_carrier_date_id,delivered_customer_date_id,estimated_delivery_date_id,delivery_days,delay_days
55ed1e9c3febd5e186d5124a92690ae0,delivered,2017-03-13 15:21:21,2017-03-13 15:21:21,2017-03-14 13:21:52,2017-03-27 15:22:34,2017-04-13,41841,20170313,20170313.0,20170314.0,20170327.0,20170413,14.0,-17.0
4e36d0170c671378f49f701a810360ae,delivered,2017-01-07 13:29:22,2017-01-07 14:00:13,2017-01-09 11:06:24,2017-01-18 12:28:02,2017-03-01,86108,20170107,20170107.0,20170109.0,20170118.0,20170301,10.0,-42.0
275d92b213bfe10256116957faea6d60,delivered,2018-01-16 13:06:14,2018-01-16 13:13:22,2018-01-18 13:44:55,2018-01-30 13:42:48,2018-02-06,92553,20180116,20180116.0,20180118.0,20180130.0,20180206,14.0,-7.0
afd8111e2263ddf8cf41bea299457693,delivered,2018-05-08 20:26:33,2018-05-09 20:32:48,2018-05-10 11:29:00,2018-05-21 15:18:36,2018-05-28,47836,20180508,20180509.0,20180510.0,20180521.0,20180528,12.0,-7.0
b2ca53045aaa7b6e0557028b4c4e70d9,delivered,2017-08-30 13:43:03,2017-08-30 14:31:06,2017-08-31 21:15:56,2017-09-11 19:51:57,2017-09-18,79312,20170830,20170830.0,20170831.0,20170911.0,20170918,12.0,-7.0
0e8594074c3143aa6b56a3ec70a46e12,delivered,2017-10-31 13:12:48,2017-10-31 13:35:09,2017-11-03 15:27:13,2017-11-21 21:09:11,2017-11-24,52342,20171031,20171031.0,20171103.0,20171121.0,20171124,21.0,-3.0
19130489d4798a17e7bbcb9a32b5dfb8,delivered,2018-03-15 14:54:00,2018-03-15 15:09:40,2018-03-19 16:09:36,2018-04-16 12:38:48,2018-04-12,61406,20180315,20180315.0,20180319.0,20180416.0,20180412,31.0,4.0
8c4bef3bdf235d82a1b218de1b3d8d28,delivered,2018-05-10 08:53:11,2018-05-10 09:11:43,2018-05-10 13:37:00,2018-05-15 20:37:48,2018-05-25,7976,20180510,20180510.0,20180510.0,20180515.0,20180525,5.0,-10.0
acf01c9262ddb5d9adae8daa34e31568,delivered,2017-11-25 04:02:51,2017-11-25 05:10:50,2017-11-28 19:47:56,2017-12-07 21:53:19,2017-12-27,54868,20171125,20171125.0,20171128.0,20171207.0,20171227,12.0,-20.0
0f5feae20ee62fe5f7320dea993a841c,delivered,2017-03-14 16:01:10,2017-03-14 16:01:10,2017-03-16 11:00:17,2017-03-24 14:47:48,2017-04-11,35464,20170314,20170314.0,20170316.0,20170324.0,20170411,9.0,-18.0
39847297a2eb4f18d407cb1fa8a06867,delivered,2018-08-09 15:02:10,2018-08-09 17:10:20,2018-08-10 13:58:00,2018-08-20 23:22:32,2018-08-21,87574,20180809,20180809.0,20180810.0,20180820.0,20180821,11.0,-1.0
49c5132b03e35ffa18fdca050d1f8e33,unavailable,2017-10-30 23:52:49,2017-10-31 00:32:04,,,2017-11-16,33346,20171030,20171031.0,,,20171116,,
d3595dfd1c2d8bdbfd8d2f3bb98a5cc5,shipped,2017-03-13 21:07:39,2017-03-13 21:07:39,2017-03-15 08:58:14,,2017-03-30,49076,20170313,20170313.0,20170315.0,,20170330,,
499f4d2d2bf250a1bb18ca1feab13262,delivered,2017-11-23 17:58:39,2017-11-25 05:56:49,2017-11-29 18:48:10,2017-12-11 16:07:50,2017-12-13,64202,20171123,20171125.0,20171129.0,20171211.0,20171213,17.0,-2.0
a9b95188aba6b5eae1ff1239714f3847,delivered,2018-08-07 14:23:49,2018-08-07 14:35:49,2018-08-14 14:42:00,2018-08-15 19:14:48,2018-09-06,18606,20180807,20180807.0,20180814.0,20180815.0,20180906,8.0,-22.0
065102a3bb506a1010c90b7a4f2700b2,delivered,2018-03-02 11:34:37,2018-03-02 11:55:38,2018-03-02 22:54:27,2018-03-03 14:23:17,2018-03-19,25939,20180302,20180302.0,20180302.0,20180303.0,20180319,1.0,-16.0
544b4461f9238642f3577670a6866ed2,delivered,2018-06-07 09:30:05,2018-06-08 02:56:21,2018-06-08 14:38:00,2018-06-10 17:08:47,2018-07-04,81297,20180607,20180608.0,20180608.0,20180610.0,20180704,3.0,-24.0
48d892b7a89ca7f4d0b1dd13d3d053fc,delivered,2017-09-14 06:28:24,2017-09-14 06:45:16,2017-09-15 20:10:03,2017-10-05 09:43:56,2017-10-17,77769,20170914,20170914.0,20170915.0,20171005.0,20171017,21.0,-12.0
1a122ca21948df08789d7d88094ff11f,delivered,2018-01-08 13:21:32,2018-01-08 13:29:30,2018-01-09 22:57:58,2018-01-21 18:43:05,2018-02-01,52398,20180108,20180108.0,20180109.0,20180121.0,20180201,13.0,-11.0
ed1ebc0780061795a30c800423075f78,delivered,2017-09-26 22:50:20,2017-09-26 23:04:30,2017-09-27 18:13:22,2017-10-04 18:15:07,2017-10-23,88381,20170926,20170926.0,20170927.0,20171004.0,20171023,7.0,-19.0
01f11912a2c502cc940f607b1f6b2ab0,delivered,2018-02-05 18:40:32,2018-02-05 18:50:33,2018-02-07 15:18:24,2018-02-23 00:06:05,2018-03-09,87326,20180205,20180205.0,20180207.0,20180223.0,20180309,17.0,-14.0
dba7b6050fd3d402855707a3ca296a21,delivered,2018-03-21 23:25:35,2018-03-21 23:35:34,2018-03-27 00:44:43,2018-04-17 23:41:21,2018-04-17,88559,20180321,20180321.0,20180327.0,20180417.0,20180417,27.0,0.0
39f9dafc7ffdcf2b3c9b9ae5f1541a41,delivered,2017-11-24 10:02:27,2017-11-24 10:14:38,2017-11-30 16:53:16,2017-12-27 18:12:52,2017-12-18,14944,20171124,20171124.0,20171130.0,20171227.0,20171218,33.0,9.0
d68a8730ef63639e10d17444626814f2,delivered,2017-11-28 21:14:53,2017-11-29 02:22:31,2017-11-29 14:38:45,2017-12-05 00:19:43,2017-12-22,84592,20171128,20171129.0,20171129.0,20171205.0,20171222,6.0,-17.0
a681c0def1c5f464196b9deaca8d28db,delivered,2017-12-18 19:21:34,2017-12-18 20:30:25,2017-12-21 21:55:09,2018-01-08 16:54:20,2018-01-17,85398,20171218,20171218.0,20171221.0,20180108.0,20180117,20.0,-9.0
bf5a19905dfd112e6964d76f4b21cf35,delivered,2018-01-12 09:54:54,2018-01-12 10:08:27,2018-01-12 22:56:07,2018-01-24 13:55:45,2018-02-02,62883,20180112,20180112.0,20180112.0,20180124.0,20180202,12.0,-9.0
7a36f62bdb082d4acdfb07a8e0c7f0ee,delivered,2018-03-05 10:42:18,2018-03-06 03:55:50,2018-03-13 20:46:27,2018-03-19 21:07:12,2018-03-21,56666,20180305,20180306.0,20180313.0,20180319.0,20180321,14.0,-2.0
352708b535fc378323000b71fcd4807c,delivered,2017-02-23 13:17:03,2017-02-23 13:25:18,2017-03-01 12:06:16,2017-03-14 08:17:51,2017-03-24,49751,20170223,20170223.0,20170301.0,20170314.0,20170324,18.0,-10.0
43e72a87fc0004d7ada32e7c5d72e063,delivered,2018-07-07 16:24:11,2018-07-07 16:35:21,2018-07-10 08:39:00,2018-07-11 15:14:39,2018-07-23,21973,20180707,20180707.0,20180710.0,20180711.0,20180723,3.0,-12.0
762f77c76e347a456797effdee512496,delivered,2017-07-28 19:51:31,2017-07-28 20:05:07,2017-07-31 18:07:45,2017-08-14 21:25:28,2017-08-21,82119,20170728,20170728.0,20170731.0,20170814.0,20170821,17.0,-7.0
35153d02b70cad4eb36cc178280458ed,delivered,2017-12-31 02:36:16,2018-01-01 02:30:25,2018-01-02 20:15:07,2018-01-11 22:39:00,2018-02-06,94544,20171231,20180101.0,20180102.0,20180111.0,20180206,11.0,-26.0
f57fffc1ce29e83b38baed346acf0020,delivered,2017-06-06 11:52:48,2017-06-08 02:50:28,2017-06-08 09:32:06,2017-06-16 16:27:53,2017-06-30,44706,20170606,20170608.0,20170608.0,20170616.0,20170630,10.0,-14.0
330c4c1c971ff97dc8128ca0f61f21c6,delivered,2017-03-28 19:36:58,2017-03-28 19:50:13,2017-03-29 17:33:13,2017-04-03 17:18:00,2017-04-20,54250,20170328,20170328.0,20170329.0,20170403.0,20170420,5.0,-17.0
bf2b54be17b7da2c70dc289ff2ee16a9,delivered,2018-08-23 13:05:40,2018-08-23 13:25:09,2018-08-24 14:01:00,2018-08-28 01:05:23,2018-08-31,72007,20180823,20180823.0,20180824.0,20180828.0,20180831,4.0,-3.0
154b66f3b29e92e4c9fc7f1ad60cb668,delivered,2017-05-16 13:19:09,2017-05-16 13:30:23,2017-05-18 12:15:20,2017-05-25 09:54:04,2017-06-08,84168,20170516,20170516.0,20170518.0,20170525.0,20170608,8.0,-14.0
5dd63219d314ee0914d93920e6f091c3,delivered,2018-02-05 16:12:45,2018-02-05 16:31:18,2018-02-06 20:45:59,2018-02-18 18:07:04,2018-03-01,76092,20180205,20180205.0,20180206.0,20180218.0,20180301,13.0,-11.0
7319603b942779e409adfcfb0759e351,delivered,2018-07-10 10:38:05,2018-07-11 03:30:22,2018-07-11 14:28:00,2018-07-15 10:38:41,2018-07-18,17025,20180710,20180711.0,20180711.0,20180715.0,20180718,5.0,-3.0
4605d0821fe434dafe3776fd89aab59b,delivered,2018-01-31 09:46:25,2018-01-31 14:10:56,2018-02-02 00:35:37,2018-03-20 20:16:26,2018-03-05,68362,20180131,20180131.0,20180202.0,20180320.0,20180305,48.0,15.0
b459a0e9653d4d181678247d5f92fc2a,delivered,2018-01-29 15:52:26,2018-01-29 16:36:47,2018-02-02 00:58:40,2018-02-14 18:23:05,2018-02-20,80716,20180129,20180129.0,20180202.0,20180214.0,20180220,16.0,-6.0
b4b2761acac7e037ebf2c49040d18ce2,delivered,2017-10-09 08:43:09,2017-10-11 07:36:50,2017-10-11 21:07:02,2017-10-17 19:53:20,2017-11-07,96121,20171009,20171011.0,20171011.0,20171017.0,20171107,8.0,-21.0
14db6eba3c303f9a28d0e9330754a842,delivered,2017-12-14 18:27:19,2017-12-14 18:38:26,2017-12-18 21:29:12,2017-12-27 17:58:57,2018-01-03,28210,20171214,20171214.0,20171218.0,20171227.0,20180103,12.0,-7.0
ff85477840bd0948f7a91e3af61963ec,delivered,2018-04-05 12:28:52,2018-04-05 12:48:29,2018-04-05 23:04:43,2018-04-09 21:13:44,2018-04-17,76422,20180405,20180405.0,20180405.0,20180409.0,20180417,4.0,-8.0
9c8af7daf8716cde23b513de7b15ac08,delivered,2018-03-01 19:21:56,2018-03-01 19:35:44,2018-03-02 22:14:55,2018-03-15 17:52:45,2018-03-26,7809,20180301,20180301.0,20180302.0,20180315.0,20180326,13.0,-11.0
bb2fd6ac6dfaccc3a730d4ad235b855a,delivered,2018-03-04 18:28:23,2018-03-04 18:50:29,2018-03-05 19:09:59,2018-03-16 16:52:41,2018-03-21,31380,20180304,20180304.0,20180305.0,20180316.0,20180321,11.0,-5.0
ac853685fc6a8eb4fbee28b457588078,delivered,2017-06-07 18:15:04,2017-06-07 18:25:20,2017-06-12 11:13:22,2017-06-14 11:38:32,2017-06-21,93856,20170607,20170607.0,20170612.0,20170614.0,20170621,6.0,-7.0
7de45d1340279aa6e3847ffa7bb235a6,delivered,2017-09-08 13:16:15,2017-09-09 06:34:35,2017-09-12 15:22:19,2017-09-25 14:04:18,2017-10-16,15411,20170908,20170909.0,20170912.0,20170925.0,20171016,17.0,-21.0
ef05517739d9d696e069b1a16ca947fd,delivered,2018-05-15 20:00:28,2018-05-15 20:17:20,2018-05-17 14:36:00,2018-06-04 18:06:42,2018-06-08,9002,20180515,20180515.0,20180517.0,20180604.0,20180608,19.0,-4.0
164ed456436d367ddcb008d361c1955f,delivered,2017-06-26 10:15:11,2017-06-28 02:23:23,2017-06-28 14:25:01,2017-07-05 11:24:50,2017-07-14,73933,20170626,20170628.0,20170628.0,20170705.0,20170714,9.0,-9.0
839c39b7b79ea017a465dd95ba970a42,delivered,2017-03-20 14:37:32,2017-03-20 14:37:32,2017-03-21 09:36:57,2017-03-27 14:04:17,2017-04-12,85460,20170320,20170320.0,20170321.0,20170327.0,20170412,6.0,-16.0
b40a02b5c20286506b2fecd71ace2f5a,delivered,2017-10-25 21:04:31,2017-10-25 21:25:06,2017-10-26 19:41:51,2017-11-01 13:33:09,2017-12-08,46942,20171025,20171025.0,20171026.0,20171101.0,20171208,6.0,-37.0
1eb51a538c51ad5612a8be5cf27d6b5d,delivered,2017-06-09 23:20:27,2017-06-09 23:35:09,2017-06-14 09:51:39,2017-06-26 10:43:46,2017-07-06,67336,20170609,20170609.0,20170614.0,20170626.0,20170706,16.0,-10.0
0ab5a761982917ce851399f277662d06,delivered,2017-12-02 17:47:12,2017-12-05 04:12:00,2017-12-05 17:12:58,2017-12-18 17:44:44,2018-01-03,69577,20171202,20171205.0,20171205.0,20171218.0,20180103,15.0,-16.0
2e9eb4c2f3b354abe0e2c0f0e1d528d6,delivered,2018-08-18 18:46:34,2018-08-18 19:09:29,2018-08-20 11:02:00,2018-08-24 23:10:49,2018-08-29,91368,20180818,20180818.0,20180820.0,20180824.0,20180829,6.0,-5.0
fcb8aa0e937269c1e87318bfc217d018,delivered,2018-06-04 21:47:07,2018-06-06 02:55:17,2018-06-07 09:06:00,2018-06-08 14:38:49,2018-06-28,7617,20180604,20180606.0,20180607.0,20180608.0,20180628,3.0,-20.0
914116bcfc96a1814b4d3ca0e3f4ac81,delivered,2017-06-10 18:24:51,2017-06-10 19:02:39,2017-06-12 14:33:09,2017-06-19 14:52:25,2017-07-03,83060,20170610,20170610.0,20170612.0,20170619.0,20170703,8.0,-14.0
0c922ae7c3b6cb7d848150c80121bc1b,delivered,2017-04-03 20:45:51,2017-04-05 02:42:39,2017-04-05 19:15:06,2017-04-07 17:05:40,2017-05-02,14311,20170403,20170405.0,20170405.0,20170407.0,20170502,3.0,-25.0
92515c13ea7bcf398a6d73f2558f08fb,delivered,2017-12-30 12:47:40,2017-12-30 12:55:24,2018-01-02 20:44:40,2018-01-09 18:10:18,2018-01-26,41490,20171230,20171230.0,20180102.0,20180109.0,20180126,10.0,-17.0
e8222fa9083bdd04c8bc9b234ff11490,delivered,2018-03-28 11:52:01,2018-03-28 12:08:23,2018-03-28 22:52:31,2018-03-29 15:16:48,2018-04-10,86861,20180328,20180328.0,20180328.0,20180329.0,20180410,1.0,-12.0
d83a0ada4f4e91a7aa41547a8b5f8295,delivered,2018-05-04 13:35:22,2018-05-04 13:50:46,2018-05-08 14:47:00,2018-05-15 13:49:38,2018-05-24,70455,20180504,20180504.0,20180508.0,20180515.0,20180524,11.0,-9.0
996959ad36063a7b8df71ab9d8b0ebd7,delivered,2018-02-15 15:37:34,2018-02-16 07:55:33,2018-02-17 00:59:13,2018-02-20 19:12:09,2018-03-09,87068,20180215,20180216.0,20180217.0,20180220.0,20180309,5.0,-17.0
64582c699f99b4dd3c326b13c3bdc644,delivered,2017-10-09 10:22:29,2017-10-09 10:36:58,2017-10-10 21:26:58,2017-10-30 14:54:10,2017-11-17,86564,20171009,20171009.0,20171010.0,20171030.0,20171117,21.0,-18.0
faf4b0fe89a6f599276eccc2f5944ca6,delivered,2018-05-28 17:35:19,2018-05-28 17:55:52,2018-06-04 16:03:00,2018-06-19 16:11:57,2018-07-31,85269,20180528,20180528.0,20180604.0,20180619.0,20180731,21.0,-42.0
a323ac4955fc32f68997f8d0122ff2c1,delivered,2017-09-10 21:38:51,2017-09-10 21:50:22,2017-09-28 21:39:05,2017-10-11 23:13:44,2017-10-05,11429,20170910,20170910.0,20170928.0,20171011.0,20171005,31.0,6.0
4cca039d4d51fb8f0e1e302327c30de5,delivered,2017-09-15 10:20:32,2017-09-19 03:37:14,2017-09-21 18:00:15,2017-09-27 17:22:44,2017-10-09,81093,20170915,20170919.0,20170921.0,20170927.0,20171009,12.0,-12.0
fa4e26319fe4d40dc11cb63c53be6355,delivered,2018-02-11 22:48:20,2018-02-11 23:07:56,2018-02-16 19:57:02,2018-02-21 14:17:55,2018-03-06,17481,20180211,20180211.0,20180216.0,20180221.0,20180306,9.0,-13.0
90bf73869f0ae6e4ea3731dcf7e2e620,delivered,2018-05-14 18:13:58,2018-05-15 04:12:22,2018-05-17 12:45:00,2018-05-22 15:05:07,2018-07-02,2328,20180514,20180515.0,20180517.0,20180522.0,20180702,7.0,-41.0
7c2ca8ab80697c8ea1e11adf050d82fa,delivered,2017-06-08 19:14:02,2017-06-10 02:45:50,2017-06-12 14:13:57,2017-06-19 12:22:07,2017-07-03,24394,20170608,20170610.0,20170612.0,20170619.0,20170703,10.0,-14.0
cb162de51da6fe9c49b238971804a224,delivered,2017-12-18 13:35:02,2017-12-18 14:51:36,2017-12-20 20:43:15,2017-12-29 11:22:58,2018-01-18,29085,20171218,20171218.0,20171220.0,20171229.0,20180118,10.0,-20.0
e5f19a5270a65dd6e5deb65c0b16d719,delivered,2018-03-03 15:11:27,2018-03-03 15:29:13,2018-03-08 17:05:27,2018-04-05 17:52:22,2018-04-04,49041,20180303,20180303.0,20180308.0,20180405.0,20180404,33.0,1.0
4f08e1d966e9e49ca0677134ce4c2c57,delivered,2017-08-08 20:10:15,2017-08-08 20:23:38,2017-08-09 20:08:47,2017-08-21 20:32:52,2017-09-08,13144,20170808,20170808.0,20170809.0,20170821.0,20170908,13.0,-18.0
5573cef7e8f61373a3860c9048fd5d3f,delivered,2018-05-06 09:20:09,2018-05-06 09:33:11,2018-05-07 09:25:00,2018-05-16 23:12:49,2018-05-30,87497,20180506,20180506.0,20180507.0,20180516.0,20180530,10.0,-14.0
9f5452841a5075ac35f12e8854c793cb,delivered,2017-11-22 18:44:40,2017-11-22 18:54:23,2017-11-23 21:10:42,2017-12-04 19:05:59,2017-12-08,53925,20171122,20171122.0,20171123.0,20171204.0,20171208,12.0,-4.0
b40f817b50535e75d1708b22ef4f6484,delivered,2017-07-20 14:25:16,2017-07-20 14:35:09,2017-07-26 18:32:47,2017-08-07 13:34:42,2017-08-11,15636,20170720,20170720.0,20170726.0,20170807.0,20170811,17.0,-4.0
7746677d78294f821b793499ed5aa572,delivered,2017-12-19 16:12:59,2017-12-21 02:12:43,2017-12-27 23:13:34,2018-01-16 18:23:37,2018-01-23,38942,20171219,20171221.0,20171227.0,20180116.0,20180123,28.0,-7.0
ed8ae7b87eac2abe38acc8471343053f,delivered,2018-04-17 21:40:37,2018-04-17 21:55:18,2018-04-18 17:28:38,2018-04-20 18:32:30,2018-05-02,98771,20180417,20180417.0,20180418.0,20180420.0,20180502,2.0,-12.0
7b80ec23d794b93b2dccdb524a54285a,delivered,2018-02-07 10:13:39,2018-02-07 10:30:16,2018-02-08 19:19:20,2018-02-15 00:49:35,2018-02-23,95119,20180207,20180207.0,20180208.0,20180215.0,20180223,7.0,-8.0
56d77478af78c445066db1c9876e9e84,delivered,2017-11-03 16:49:40,2017-11-03 17:09:20,2017-11-10 16:12:15,2017-11-21 17:09:16,2017-11-29,76868,20171103,20171103.0,20171110.0,20171121.0,20171129,18.0,-8.0
85755a53293260a175624f3ee95afad7,delivered,2018-08-21 08:45:43,2018-08-21 08:55:31,2018-08-21 14:50:00,2018-08-24 16:56:47,2018-09-03,91375,20180821,20180821.0,20180821.0,20180824.0,20180903,3.0,-10.0
9ed58fe0fbd409abc65188eb96c650ac,delivered,2018-05-29 19:16:01,2018-05-29 19:32:24,2018-05-30 10:23:00,2018-06-06 14:19:15,2018-06-29,14750,20180529,20180529.0,20180530.0,20180606.0,20180629,7.0,-23.0
032de54ca8e40cca1098da6c68ba92b3,delivered,2017-09-26 07:58:27,2017-09-27 08:04:18,2017-09-27 19:18:46,2017-09-30 14:07:29,2017-10-18,30351,20170926,20170927.0,20170927.0,20170930.0,20171018,4.0,-18.0
6de9eb6ce81fb0d838d9d38e5f0b3b13,delivered,2017-12-19 18:59:05,2017-12-21 02:10:47,2017-12-21 18:28:38,2017-12-27 21:17:06,2018-01-08,89345,20171219,20171221.0,20171221.0,20171227.0,20180108,8.0,-12.0
6041df98b73499d7ab29fac08814665b,delivered,2017-12-31 10:30:34,2017-12-31 10:39:26,2018-01-03 17:16:22,2018-01-19 23:08:52,2018-01-26,43207,20171231,20171231.0,20180103.0,20180119.0,20180126,19.0,-7.0
a4ff93cafe11fd211ea627c3cd253480,delivered,2017-12-29 16:26:05,2017-12-29 16:35:24,2018-01-03 15:17:11,2018-01-09 16:46:36,2018-02-01,24857,20171229,20171229.0,20180103.0,20180109.0,20180201,11.0,-23.0
34f3d7a06bd0a5c40afb874d68bb5cd5,delivered,2017-07-23 20:30:29,2017-07-25 03:45:38,2017-07-27 18:03:25,2017-07-28 20:06:50,2017-08-10,84550,20170723,20170725.0,20170727.0,20170728.0,20170810,4.0,-13.0
b084a8f61aa45461c76604d752a993f8,delivered,2017-05-10 20:32:02,2017-05-12 02:50:16,2017-05-12 11:21:45,2017-05-25 09:00:08,2017-05-30,42333,20170510,20170512.0,20170512.0,20170525.0,20170530,14.0,-5.0
4e10b30aa3a183071fafee98c886bc7d,delivered,2017-09-13 09:51:16,2017-09-13 10:15:21,2017-09-14 20:19:00,2017-09-16 14:58:46,2017-09-25,14861,20170913,20170913.0,20170914.0,20170916.0,20170925,3.0,-9.0
3d881e61ee993d5bba4becb0d98b1579,delivered,2017-02-17 18:48:01,2017-02-17 19:03:04,2017-02-21 11:02:42,2017-03-06 07:48:56,2017-03-31,36174,20170217,20170217.0,20170221.0,20170306.0,20170331,16.0,-25.0
c63112181863ee049837cf2a0ecbfab7,delivered,2017-07-19 13:46:12,2017-07-19 13:55:17,2017-07-20 16:22:06,2017-07-27 15:38:36,2017-08-02,38352,20170719,20170719.0,20170720.0,20170727.0,20170802,8.0,-6.0
1c3a0db39be54440c72e0111f46856e6,delivered,2018-03-10 10:11:58,2018-03-10 11:20:29,2018-03-12 18:37:40,2018-04-14 18:58:33,2018-04-02,32189,20180310,20180310.0,20180312.0,20180414.0,20180402,35.0,12.0
034a3d1faac58f35a7364de005209f13,delivered,2018-04-03 18:42:25,2018-04-03 22:35:12,2018-04-05 17:51:43,2018-04-17 23:55:57,2018-04-27,26364,20180403,20180403.0,20180405.0,20180417.0,20180427,14.0,-10.0
f38bba7355a2382087be5ad984cd1f40,delivered,2018-07-29 20:08:41,2018-07-30 20:04:46,2018-08-01 11:47:00,2018-08-06 23:51:44,2018-08-17,60933,20180729,20180730.0,20180801.0,20180806.0,20180817,8.0,-11.0
9adf7bcff8c641aa286f3dbb963148ab,delivered,2018-02-01 17:15:31,2018-02-01 17:33:05,2018-02-07 22:42:35,2018-02-19 18:58:02,2018-03-02,50119,20180201,20180201.0,20180207.0,20180219.0,20180302,18.0,-11.0
d8f219ff505c49a703a25ffac1126614,delivered,2018-03-22 14:07:52,2018-03-22 14:29:03,2018-03-24 13:04:11,2018-04-02 17:39:16,2018-04-11,50713,20180322,20180322.0,20180324.0,20180402.0,20180411,11.0,-9.0
de96144dc55ce453b7dd9b5995a87c6a,delivered,2018-03-09 15:25:35,2018-03-09 15:35:28,2018-03-12 17:38:27,2018-03-22 23:19:24,2018-03-29,48755,20180309,20180309.0,20180312.0,20180322.0,20180329,13.0,-7.0
3cd1fc00785c7052ace31b764290e42c,delivered,2018-07-31 09:46:41,2018-07-31 10:30:56,2018-07-31 15:02:00,2018-08-06 13:11:36,2018-08-09,76770,20180731,20180731.0,20180731.0,20180806.0,20180809,6.0,-3.0
2c313debfbfb2b44f91ae0431823ccb4,delivered,2018-07-18 14:08:03,2018-07-18 14:22:13,2018-07-18 14:16:00,2018-07-23 12:18:55,2018-08-01,13850,20180718,20180718.0,20180718.0,20180723.0,20180801,4.0,-9.0
20fcbc7e1a1c0fefaa568769e6f3347f,delivered,2018-04-30 16:51:31,2018-05-03 04:13:04,2018-05-03 16:28:00,2018-05-17 18:05:11,2018-05-28,95371,20180430,20180503.0,20180503.0,20180517.0,20180528,17.0,-11.0
ef4d010c07e5ac58d6b9b8f0210df881,delivered,2017-07-05 21:16:50,2017-07-07 02:50:36,2017-07-07 19:09:03,2017-07-19 18:52:11,2017-07-27,62978,20170705,20170707.0,20170707.0,20170719.0,20170727,13.0,-8.0
c9af5ac1e116ade464741593ef70e986,delivered,2018-06-11 11:10:56,2018-06-11 11:40:12,2018-06-13 13:37:00,2018-06-18 19:48:32,2018-07-04,33463,20180611,20180611.0,20180613.0,20180618.0,20180704,7.0,-16.0
d946899ce911ebb570750e694994f812,delivered,2018-07-03 12:03:55,2018-07-05 16:32:57,2018-07-13 13:53:00,2018-07-21 19:52:18,2018-07-30,18091,20180703,20180705.0,20180713.0,20180721.0,20180730,18.0,-9.0
27193efa36420f91e43ee1e1d4416d2f,delivered,2017-08-29 20:08:34,2017-08-29 20:30:15,2017-08-30 15:06:53,2017-09-04 23:32:59,2017-09-15,2802,20170829,20170829.0,20170830.0,20170904.0,20170915,6.0,-11.0
e0c5a4a058c2160c2ac602072397c807,delivered,2018-06-10 14:36:45,2018-06-10 14:56:58,2018-06-11 14:31:00,2018-06-15 20:10:57,2018-07-03,72000,20180610,20180610.0,20180611.0,20180615.0,20180703,5.0,-18.0
f26be57b128ad749636740a15bf6752c,delivered,2017-09-08 10:06:40,2017-09-08 10:24:26,2017-09-12 16:29:48,2017-09-18 14:38:00,2017-09-28,32276,20170908,20170908.0,20170912.0,20170918.0,20170928,10.0,-10.0
666642b8ede81bde2dfe4365b47b1ba8,delivered,2017-12-07 11:37:39,2017-12-07 15:01:36,2017-12-08 21:28:25,2017-12-12 19:21:56,2017-12-26,79045,20171207,20171207.0,20171208.0,20171212.0,20171226,5.0,-14.0
8bbe236f21b3f7ff0a158c3161cac5ef,delivered,2018-01-27 16:37:02,2018-01-29 20:12:16,2018-01-30 21:33:08,2018-02-09 20:47:34,2018-03-12,46709,20180127,20180129.0,20180130.0,20180209.0,20180312,13.0,-31.0
8a9491fb5e1db54016d2b8f1af5ac490,delivered,2018-01-24 21:13:08,2018-01-24 21:33:17,2018-01-26 14:33:09,2018-01-30 01:28:29,2018-02-08,12422,20180124,20180124.0,20180126.0,20180130.0,20180208,5.0,-9.0
34d3825176b5e4ae141843ed4e313c7d,processing,2017-09-28 12:02:45,2017-09-29 12:07:21,,,2017-10-31,66314,20170928,20170929.0,,,20171031,,
bb2c15f3d9da7de7eef8b4c479efacd2,delivered,2017-04-22 23:14:00,2017-04-22 23:25:08,2017-04-24 12:09:56,2017-05-03 11:40:02,2017-05-15,1405,20170422,20170422.0,20170424.0,20170503.0,20170515,10.0,-12.0
65b776d1206b0677bbeb15704021af48,delivered,2018-03-03 19:40:01,2018-03-03 19:50:53,2018-03-08 15:46:47,2018-03-17 01:42:32,2018-03-27,44758,20180303,20180303.0,20180308.0,20180317.0,20180327,13.0,-10.0
4c1e4a008ff79b53d84a6fd7f817c5aa,delivered,2018-03-23 13:31:25,2018-03-24 13:27:39,2018-03-26 21:18:26,2018-03-29 16:52:00,2018-04-05,53928,20180323,20180324.0,20180326.0,20180329.0,20180405,6.0,-7.0
f774c1e75cb8cc6d1d8a30c56d16bcda,delivered,2018-08-24 09:09:11,2018-08-24 09:24:22,2018-08-25 07:47:00,2018-08-29 22:33:29,2018-09-19,84301,20180824,20180824.0,20180825.0,20180829.0,20180919,5.0,-21.0
cf937bac66a020cc0077490569f3465b,delivered,2018-01-04 17:09:54,2018-01-04 17:28:12,2018-01-05 21:15:29,2018-01-18 21:28:52,2018-02-05,56461,20180104,20180104.0,20180105.0,20180118.0,20180205,14.0,-18.0
e1cfb9f3b52a559974c2148551dea108,delivered,2018-05-14 16:37:43,2018-05-14 16:53:00,2018-05-15 11:04:00,2018-05-25 20:52:38,2018-06-07,21042,20180514,20180514.0,20180515.0,20180525.0,20180607,11.0,-13.0
